,Mass,Center of Mass,RMS Radius
12882,1,"(100.63, 41.600000000000001, 64.859999999999999)",0
12883,1,"(94.959999999999994, 129.43000000000001, 21.370000000000001)",0
12884,1,"(133.16999999999999, 37.259999999999998, 47.310000000000002)",0
12885,1,"(11.300000000000001, 39.359999999999999, 73.519999999999996)",0
12886,2,"(63.575000000000003, 27.344999999999999, 137.25)",0.663136486705
12887,1,"(113.53, 127.95, 3.1499999999999999)",0
12888,1,"(113.66, 1.8100000000000001, 23.5)",0
12889,1,"(114.73, 77.939999999999998, 95.430000000000007)",0
12890,1,"(16.390000000000001, 125.97, 107.90000000000001)",0
12891,1,"(52.68, 54.299999999999997, 91.260000000000005)",0
12892,2,"(107.75, 60.900000000000006, 103.34)",0.555877684387
12893,1,"(87.290000000000006, 131.96000000000001, 57.149999999999999)",0
12894,1,"(50.43, 8.6400000000000006, 80.849999999999994)",0
12895,1,"(111.84, 83.599999999999994, 0.76000000000000001)",0
12896,1,"(24.039999999999999, 70.140000000000001, 113.59999999999999)",0
12897,1,"(2.0099999999999998, 69.859999999999999, 132.31)",0
12898,1,"(119.29000000000001, 85.450000000000003, 35.159999999999997)",0
12899,1,"(123.28, 21.559999999999999, 112.09999999999999)",0
12900,1,"(102.08, 40.18, 120.91)",0
12901,1,"(39.450000000000003, 124.86, 25.77)",0
12902,1,"(89.090000000000003, 82.450000000000003, 4.8700000000000001)",0
12903,4,"(76.972499999999997, 113.6575, 74.170000000000002)",0.517530192356
12904,1,"(123.2, 129.52000000000001, 21.260000000000002)",0
12905,1,"(113.27, 99.439999999999998, 97.0)",0
12906,1,"(124.12, 58.039999999999999, 110.29000000000001)",0
12907,1,"(135.66, 43.700000000000003, 126.18000000000001)",0
12908,1,"(77.090000000000003, 137.16, 18.07)",0
12909,1,"(101.81999999999999, 54.030000000000001, 95.569999999999993)",0
12910,5,"(77.234000000000009, 100.65000000000001, 46.486000000000004)",0.487450510308
12911,1,"(55.57, 127.79000000000001, 56.0)",0
12912,1,"(57.789999999999999, 3.4500000000000002, 109.18000000000001)",0
12913,1,"(49.409999999999997, 119.89, 96.030000000000001)",0
12914,1,"(13.869999999999999, 123.64, 35.420000000000002)",0
12915,1,"(74.230000000000004, 118.22, 3.27)",0
12916,1,"(60.020000000000003, 81.629999999999995, 60.009999999999998)",0
12917,1,"(91.760000000000005, 25.899999999999999, 28.23)",0
12918,1,"(104.02, 84.379999999999995, 92.530000000000001)",0
12919,3,"(104.45666666666666, 53.826666666666661, 95.59333333333332)",0.771708062245
12920,1,"(71.709999999999994, 76.280000000000001, 20.210000000000001)",0
12921,1,"(96.090000000000003, 39.5, 99.329999999999998)",0
12922,1,"(33.75, 69.260000000000005, 89.439999999999998)",0
12923,1,"(2.3199999999999998, 123.48999999999999, 99.819999999999993)",0
12924,1,"(110.06999999999999, 74.629999999999995, 19.300000000000001)",0
12925,1,"(26.989999999999998, 11.859999999999999, 96.590000000000003)",0
12926,2,"(44.100000000000001, 19.079999999999998, 8.8900000000000006)",0.557673739744
12927,1,"(99.5, 99.959999999999994, 37.43)",0
12928,2,"(56.960000000000001, 124.41499999999999, 35.305000000000007)",0.394271480074
12929,1,"(43.079999999999998, 1.75, 122.11)",0
12930,1,"(67.739999999999995, 89.329999999999998, 85.840000000000003)",0
12931,2,"(41.505000000000003, 69.829999999999998, 62.710000000000001)",0.433503171845
12932,1,"(132.53, 94.099999999999994, 21.289999999999999)",0
12933,1,"(39.729999999999997, 51.960000000000001, 139.43000000000001)",0
12934,1,"(40.200000000000003, 84.540000000000006, 2.5800000000000001)",0
12935,1,"(96.450000000000003, 5.4699999999999998, 95.730000000000004)",0
12936,1,"(47.539999999999999, 130.59999999999999, 25.5)",0
12937,1,"(136.74000000000001, 50.829999999999998, 105.56999999999999)",0
12938,1,"(44.93, 88.189999999999998, 128.44999999999999)",0
12939,1,"(20.670000000000002, 135.81, 34.18)",0
12940,7,"(112.36857142857143, 21.381428571428568, 138.84571428571431)",1.14167438798
12941,1,"(28.710000000000001, 48.189999999999998, 41.149999999999999)",0
12942,2,"(125.53, 67.254999999999995, 7.7400000000000002)",0.465215004057
12943,1,"(58.840000000000003, 115.03, 129.59999999999999)",0
12944,1,"(30.629999999999999, 26.359999999999999, 71.140000000000001)",0
12945,1,"(90.920000000000002, 117.84999999999999, 76.680000000000007)",0
12946,2,"(129.02500000000001, 82.284999999999997, 131.85500000000002)",0.333579076082
12947,1,"(95.829999999999998, 113.73999999999999, 49.060000000000002)",0
12948,1,"(14.57, 137.55000000000001, 38.409999999999997)",0
12949,1,"(20.359999999999999, 11.77, 93.530000000000001)",0
12950,1,"(11.08, 70.780000000000001, 119.47)",0
12951,2,"(4.6349999999999998, 107.875, 115.405)",0.438491733103
12952,2,"(9.4199999999999999, 30.185000000000002, 23.125)",0.363661930919
12953,1,"(90.459999999999994, 31.690000000000001, 95.269999999999996)",0
12954,1,"(123.20999999999999, 121.19, 104.23999999999999)",0
12955,2,"(2.5350000000000001, 110.68000000000001, 71.510000000000005)",0.132382022949
12956,2,"(28.225000000000001, 129.44, 10.550000000000001)",0.278433115847
12957,7,"(13.505714285714287, 90.304285714285712, 45.248571428571424)",0.260885462396
12958,1,"(35.780000000000001, 52.5, 131.75999999999999)",0
12959,2,"(32.269999999999996, 2.5300000000000002, 8.3249999999999993)",0.0820060973343
12960,1,"(111.92, 87.129999999999995, 139.59)",0
12961,1,"(101.5, 14.640000000000001, 95.370000000000005)",0
12962,1,"(83.560000000000002, 70.349999999999994, 5.9900000000000002)",0
12963,1,"(40.259999999999998, 117.83, 17.52)",0
12964,1,"(82.430000000000007, 30.239999999999998, 62.079999999999998)",0
12965,2,"(20.579999999999998, 114.55, 77.319999999999993)",0.628012738724
12966,1,"(16.460000000000001, 73.409999999999997, 85.640000000000001)",0
12967,1,"(5.9000000000000004, 29.440000000000001, 43.740000000000002)",0
12968,1,"(21.120000000000001, 98.590000000000003, 22.75)",0
12969,1,"(56.359999999999999, 138.06, 26.969999999999999)",0
12970,1,"(103.06, 132.22999999999999, 26.48)",0
12971,1,"(141.15000000000001, 85.650000000000006, 118.7)",0
12972,1,"(33.649999999999999, 128.03, 98.840000000000003)",0
12973,1,"(18.780000000000001, 43.289999999999999, 128.63999999999999)",0
12974,1,"(129.56, 19.48, 100.09999999999999)",0
12975,1,"(96.599999999999994, 35.210000000000001, 102.29000000000001)",0
12976,1,"(22.550000000000001, 81.010000000000005, 139.96000000000001)",0
12977,1,"(80.310000000000002, 122.62, 138.58000000000001)",0
12978,1,"(56.729999999999997, 114.36, 97.469999999999999)",0
12979,1,"(23.350000000000001, 73.879999999999995, 127.98999999999999)",0
12980,1,"(61.280000000000001, 125.68000000000001, 119.68000000000001)",0
12981,1,"(11.73, 95.349999999999994, 57.140000000000001)",0
12982,1,"(83.150000000000006, 72.989999999999995, 3.9300000000000002)",0
12983,1,"(120.53, 79.260000000000005, 60.189999999999998)",0
12984,1,"(82.730000000000004, 55.460000000000001, 27.91)",0
12985,2,"(83.254999999999995, 0.55499999999999994, 113.34999999999999)",0.571970278948
12986,1,"(42.359999999999999, 112.8, 3.3199999999999998)",0
12987,1,"(109.31999999999999, 86.799999999999997, 124.98)",0
12988,1,"(22.75, 110.73999999999999, 10.380000000000001)",0
12989,1,"(8.3100000000000005, 82.829999999999998, 35.189999999999998)",0
12990,1,"(90.019999999999996, 91.469999999999999, 23.5)",0
12991,1,"(91.010000000000005, 82.159999999999997, 65.510000000000005)",0
12992,1,"(98.420000000000002, 118.56999999999999, 116.90000000000001)",0
12993,1,"(25.059999999999999, 90.450000000000003, 0.57999999999999996)",0
12994,1,"(132.13999999999999, 114.44, 110.84)",0
12995,1,"(83.390000000000001, 65.189999999999998, 37.460000000000001)",0
12996,1,"(32.090000000000003, 128.09999999999999, 62.640000000000001)",0
12997,2,"(29.994999999999997, 136.905, 116.02500000000001)",0.603883266865
12998,1,"(127.34999999999999, 47.619999999999997, 66.150000000000006)",0
12999,1,"(128.13, 39.689999999999998, 135.84999999999999)",0
13000,1,"(101.72, 83.939999999999998, 58.950000000000003)",0
13001,1,"(28.23, 87.239999999999995, 98.579999999999998)",0
13002,1,"(125.15000000000001, 17.0, 45.380000000000003)",0
13003,1,"(78.049999999999997, 34.990000000000002, 107.92)",0
13004,2,"(70.180000000000007, 47.865000000000002, 60.969999999999999)",0.358085185396
13005,1,"(117.76000000000001, 58.170000000000002, 44.810000000000002)",0
13006,1,"(36.710000000000001, 118.76000000000001, 103.90000000000001)",0
13007,1,"(135.72999999999999, 33.600000000000001, 23.370000000000001)",0
13008,1,"(97.879999999999995, 43.969999999999999, 46.530000000000001)",0
13009,1,"(95.469999999999999, 66.640000000000001, 99.390000000000001)",0
13010,1,"(87.659999999999997, 108.84999999999999, 72.069999999999993)",0
13011,2,"(118.685, 40.730000000000004, 64.490000000000009)",0.290731835202
13012,2,"(11.074999999999999, 48.594999999999999, 25.75)",0.606259020551
13013,1,"(34.079999999999998, 44.18, 19.059999999999999)",0
13014,2,"(19.48, 71.120000000000005, 58.909999999999997)",0.353411940941
13015,1,"(56.609999999999999, 76.849999999999994, 87.390000000000001)",0
13016,1,"(102.8, 97.420000000000002, 38.579999999999998)",0
13017,2,"(124.31999999999999, 22.879999999999999, 91.77000000000001)",0.454972526643
13018,1,"(25.789999999999999, 30.34, 131.13)",0
13019,1,"(35.829999999999998, 65.099999999999994, 20.949999999999999)",0
13020,1,"(77.870000000000005, 131.28, 71.689999999999998)",0
13021,1,"(104.02, 118.58, 77.670000000000002)",0
13022,2,"(128.64999999999998, 38.004999999999995, 138.06)",0.255783111249
13023,2,"(91.030000000000001, 25.59, 101.67)",0.572800139665
13024,2,"(64.259999999999991, 108.05000000000001, 44.159999999999997)",0.0948683298051
13025,1,"(50.689999999999998, 96.370000000000005, 121.45999999999999)",0
13026,2,"(78.090000000000003, 43.954999999999998, 90.034999999999997)",0.238641991276
13027,1,"(56.670000000000002, 139.52000000000001, 1.1399999999999999)",0
13028,4,"(130.32750000000001, 79.680000000000007, 30.57)",0.461485373549
13029,1,"(127.8, 132.40000000000001, 6.2000000000000002)",0
13030,3,"(81.810000000000002, 47.806666666666672, 12.873333333333335)",0.55819152428
13031,2,"(9.7149999999999999, 134.51999999999998, 94.085000000000008)",0.618425419917
13032,1,"(129.44, 6.7199999999999998, 26.100000000000001)",0
13033,1,"(64.129999999999995, 5.8499999999999996, 66.310000000000002)",0
13034,1,"(30.379999999999999, 111.16, 3.3599999999999999)",0
13035,1,"(41.280000000000001, 96.060000000000002, 115.68000000000001)",0
13036,1,"(33.710000000000001, 136.69999999999999, 68.200000000000003)",0
13037,1,"(138.28999999999999, 106.51000000000001, 56.630000000000003)",0
13038,2,"(64.909999999999997, 102.09999999999999, 133.85500000000002)",0.465215004057
13039,1,"(9.0299999999999994, 78.799999999999997, 97.799999999999997)",0
13040,1,"(70.469999999999999, 133.94, 91.090000000000003)",0
13041,1,"(75.040000000000006, 94.840000000000003, 53.409999999999997)",0
13042,1,"(113.93000000000001, 83.75, 72.560000000000002)",0
13043,1,"(121.05, 97.730000000000004, 0.17000000000000001)",0
13044,2,"(127.58499999999999, 65.064999999999998, 98.709999999999994)",0.347491007078
13045,1,"(110.37, 92.890000000000001, 135.25)",0
13046,4,"(89.347499999999997, 123.36500000000001, 36.177499999999995)",0.819519676396
13047,1,"(107.06, 2.7000000000000002, 73.310000000000002)",0
13048,1,"(4.1299999999999999, 110.81999999999999, 80.25)",0
13049,1,"(97.010000000000005, 84.109999999999999, 76.599999999999994)",0
13050,1,"(64.730000000000004, 3.0699999999999998, 139.25999999999999)",0
13051,2,"(24.115000000000002, 75.849999999999994, 53.859999999999999)",0.598936557575
13052,1,"(55.060000000000002, 81.079999999999998, 18.41)",0
13053,1,"(75.390000000000001, 4.4500000000000002, 21.059999999999999)",0
13054,1,"(120.25, 32.93, 101.19)",0
13055,1,"(73.760000000000005, 108.11, 99.730000000000004)",0
13056,1,"(138.63, 65.030000000000001, 96.159999999999997)",0
13057,1,"(54.310000000000002, 91.219999999999999, 120.13)",0
13058,1,"(19.550000000000001, 87.549999999999997, 75.849999999999994)",0
13059,1,"(90.299999999999997, 94.659999999999997, 74.450000000000003)",0
13060,1,"(18.140000000000001, 50.359999999999999, 2.8500000000000001)",0
13061,1,"(136.31, 115.67, 11.869999999999999)",0
13062,1,"(50.700000000000003, 126.12, 99.310000000000002)",0
13063,1,"(91.670000000000002, 65.099999999999994, 5.2800000000000002)",0
13064,1,"(72.540000000000006, 83.909999999999997, 20.850000000000001)",0
13065,1,"(106.06999999999999, 31.710000000000001, 128.63999999999999)",0
13066,1,"(21.73, 47.170000000000002, 130.63)",0
13067,1,"(41.539999999999999, 22.93, 95.180000000000007)",0
13068,1,"(5.6100000000000003, 77.109999999999999, 135.97999999999999)",0
13069,1,"(126.12, 59.450000000000003, 76.939999999999998)",0
13070,1,"(132.53999999999999, 9.5199999999999996, 117.51000000000001)",0
13071,1,"(88.459999999999994, 48.609999999999999, 41.75)",0
13072,1,"(76.069999999999993, 37.619999999999997, 127.77)",0
13073,1,"(77.140000000000001, 72.319999999999993, 6.0099999999999998)",0
13074,1,"(24.579999999999998, 81.799999999999997, 26.350000000000001)",0
13075,1,"(39.450000000000003, 98.540000000000006, 46.560000000000002)",0
13076,1,"(99.810000000000002, 23.32, 81.049999999999997)",0
13077,1,"(140.11000000000001, 124.26000000000001, 79.549999999999997)",0
13078,2,"(128.89499999999998, 57.700000000000003, 104.755)",0.575890614614
13079,1,"(39.68, 128.44999999999999, 15.140000000000001)",0
13080,1,"(101.76000000000001, 119.19, 29.68)",0
13081,2,"(106.425, 29.619999999999997, 16.675000000000001)",0.569253897659
13082,1,"(128.52000000000001, 81.989999999999995, 18.550000000000001)",0
13083,2,"(109.84, 16.859999999999999, 16.844999999999999)",0.165604951617
13084,1,"(110.61, 73.209999999999994, 25.800000000000001)",0
13085,1,"(27.68, 70.620000000000005, 133.06)",0
13086,1,"(138.16999999999999, 55.82, 36.490000000000002)",0
13087,1,"(102.93000000000001, 101.72, 44.659999999999997)",0
13088,1,"(136.02000000000001, 112.36, 74.659999999999997)",0
13089,1,"(31.489999999999998, 91.579999999999998, 49.969999999999999)",0
13090,1,"(40.659999999999997, 108.09, 133.25999999999999)",0
13091,1,"(136.86000000000001, 37.880000000000003, 95.689999999999998)",0
13092,1,"(111.77, 124.41, 109.29000000000001)",0
13093,2,"(3.895, 85.625, 126.83000000000001)",0.543185051341
13094,1,"(69.469999999999999, 94.950000000000003, 70.349999999999994)",0
13095,1,"(49.579999999999998, 77.849999999999994, 83.489999999999995)",0
13096,1,"(124.84, 105.94, 126.01000000000001)",0
13097,1,"(95.739999999999995, 49.200000000000003, 136.00999999999999)",0
13098,2,"(102.22, 134.02499999999998, 17.454999999999998)",0.132853302556
13099,1,"(137.28, 35.020000000000003, 117.63)",0
13100,1,"(22.280000000000001, 86.189999999999998, 38.770000000000003)",0
13101,1,"(8.7899999999999991, 2.3399999999999999, 31.920000000000002)",0
13102,1,"(63.93, 135.36000000000001, 25.579999999999998)",0
13103,1,"(116.62, 109.72, 15.02)",0
13104,1,"(25.489999999999998, 124.66, 107.89)",0
13105,1,"(106.95999999999999, 86.769999999999996, 32.020000000000003)",0
13106,1,"(117.09, 132.55000000000001, 25.16)",0
13107,1,"(76.579999999999998, 81.069999999999993, 39.0)",0
13108,2,"(130.76999999999998, 64.034999999999997, 76.745000000000005)",0.125099960032
13109,1,"(65.189999999999998, 21.859999999999999, 120.73999999999999)",0
13110,1,"(134.52000000000001, 55.729999999999997, 127.42)",0
13111,1,"(37.68, 62.240000000000002, 4.96)",0
13112,1,"(53.109999999999999, 15.32, 135.0)",0
13113,1,"(125.14, 136.16999999999999, 58.100000000000001)",0
13114,1,"(120.36, 48.380000000000003, 26.460000000000001)",0
13115,1,"(66.0, 90.609999999999999, 17.07)",0
13116,1,"(17.75, 4.3200000000000003, 100.72)",0
13117,1,"(53.5, 109.70999999999999, 134.38)",0
13118,1,"(48.130000000000003, 60.350000000000001, 6.6699999999999999)",0
13119,3,"(124.21333333333332, 93.280000000000015, 139.38666666666666)",0.238140947993
13120,1,"(22.420000000000002, 49.700000000000003, 120.48999999999999)",0
13121,3,"(13.366666666666667, 6.7399999999999993, 89.086666666666659)",0.323075498572
13122,2,"(113.97, 28.140000000000001, 74.969999999999999)",0.541571786562
13123,1,"(5.7300000000000004, 7.5700000000000003, 34.189999999999998)",0
13124,1,"(135.02000000000001, 129.69, 121.3)",0
13125,1,"(73.310000000000002, 98.859999999999999, 129.03)",0
13126,1,"(17.07, 102.69, 75.159999999999997)",0
13127,2,"(60.239999999999995, 61.835000000000001, 51.450000000000003)",0.492061987965
13128,1,"(35.579999999999998, 74.670000000000002, 25.469999999999999)",0
13129,2,"(99.495000000000005, 105.92500000000001, 30.405000000000001)",0.324769148781
13130,4,"(90.45750000000001, 83.547499999999999, 17.449999999999999)",0.414713756705
13131,1,"(9.2100000000000009, 120.5, 14.359999999999999)",0
13132,1,"(14.300000000000001, 98.739999999999995, 49.899999999999999)",0
13133,1,"(109.52, 43.079999999999998, 69.540000000000006)",0
13134,1,"(115.42, 24.530000000000001, 15.57)",0
13135,1,"(34.280000000000001, 114.28, 126.81999999999999)",0
13136,1,"(48.57, 110.04000000000001, 132.03)",0
13137,1,"(136.34999999999999, 96.599999999999994, 7.9800000000000004)",0
13138,1,"(108.91, 39.130000000000003, 32.740000000000002)",0
13139,1,"(29.920000000000002, 0.41999999999999998, 45.710000000000001)",0
13140,1,"(101.66, 53.0, 141.30000000000001)",0
13141,2,"(106.405, 68.72999999999999, 1.73)",0.346301891418
13142,2,"(14.154999999999999, 84.859999999999999, 44.120000000000005)",0.606568215455
13143,1,"(60.32, 36.219999999999999, 79.590000000000003)",0
13144,1,"(6.6799999999999997, 105.5, 15.779999999999999)",0
13145,2,"(101.655, 13.220000000000001, 7.3000000000000007)",0.561181788728
13146,1,"(116.55, 84.719999999999999, 58.609999999999999)",0
13147,1,"(8.5600000000000005, 95.450000000000003, 18.629999999999999)",0
13148,1,"(126.53, 104.90000000000001, 135.38)",0
13149,2,"(60.030000000000001, 84.825000000000003, 67.150000000000006)",0.466181295206
13150,1,"(25.620000000000001, 113.18000000000001, 80.180000000000007)",0
13151,1,"(31.379999999999999, 106.27, 132.49000000000001)",0
13152,1,"(89.370000000000005, 109.7, 125.63)",0
13153,1,"(54.039999999999999, 64.370000000000005, 132.25999999999999)",0
13154,1,"(37.649999999999999, 79.849999999999994, 112.40000000000001)",0
13155,1,"(12.460000000000001, 127.3, 104.56999999999999)",0
13156,1,"(116.42, 80.189999999999998, 2.6499999999999999)",0
13157,1,"(85.719999999999999, 130.38, 70.930000000000007)",0
13158,2,"(128.59999999999999, 140.55000000000001, 32.0)",0.280178514522
13159,1,"(41.380000000000003, 69.209999999999994, 73.819999999999993)",0
13160,1,"(94.409999999999997, 88.319999999999993, 129.75999999999999)",0
13161,1,"(39.740000000000002, 1.3, 54.409999999999997)",0
13162,1,"(11.73, 86.0, 123.84)",0
13163,1,"(99.329999999999998, 18.870000000000001, 3.5299999999999998)",0
13164,2,"(108.015, 49.254999999999995, 42.729999999999997)",0.0291547594742
13165,1,"(133.16999999999999, 30.940000000000001, 136.09999999999999)",0
13166,3,"(13.299999999999999, 2.7366666666666664, 80.519999999999996)",0.782105420573
13167,1,"(42.549999999999997, 131.22999999999999, 9.9800000000000004)",0
13168,1,"(6.0999999999999996, 9.1899999999999995, 81.079999999999998)",0
13169,2,"(75.835000000000008, 91.444999999999993, 106.13500000000001)",0.62551978386
13170,1,"(8.3200000000000003, 126.76000000000001, 97.180000000000007)",0
13171,2,"(106.43000000000001, 49.384999999999998, 106.25)",0.555
13172,1,"(81.849999999999994, 65.349999999999994, 51.740000000000002)",0
13173,1,"(113.92, 7.1200000000000001, 37.32)",0
13174,1,"(124.84, 112.56, 135.27000000000001)",0
13175,1,"(104.12, 105.86, 70.870000000000005)",0
13176,5,"(97.105999999999995, 92.274000000000001, 103.526)",0.915724849504
13177,1,"(125.03, 122.33, 111.02)",0
13178,2,"(67.299999999999997, 121.785, 105.36499999999999)",0.691122275723
13179,4,"(114.46249999999999, 126.78500000000001, 14.542499999999999)",0.846441078871
13180,1,"(106.16, 135.59, 137.61000000000001)",0
13181,1,"(124.75, 105.03, 131.59)",0
13182,1,"(91.340000000000003, 53.259999999999998, 1.6499999999999999)",0
13183,1,"(127.23, 23.920000000000002, 96.159999999999997)",0
13184,1,"(12.640000000000001, 40.399999999999999, 101.18000000000001)",0
13185,1,"(67.870000000000005, 36.869999999999997, 29.5)",0
13186,1,"(78.010000000000005, 113.0, 68.319999999999993)",0
13187,1,"(107.84999999999999, 86.180000000000007, 106.5)",0
13188,2,"(107.05000000000001, 137.50999999999999, 129.47999999999999)",0.57236352085
13189,1,"(135.93000000000001, 5.8799999999999999, 26.050000000000001)",0
13190,1,"(66.409999999999997, 107.33, 62.390000000000001)",0
13191,8,"(27.041250000000002, 54.355000000000004, 126.75749999999999)",0.37044525574
13192,1,"(29.32, 106.53, 16.329999999999998)",0
13193,1,"(6.5499999999999998, 134.72999999999999, 27.27)",0
13194,1,"(129.5, 115.48, 121.41)",0
13195,1,"(64.989999999999995, 91.239999999999995, 107.53)",0
13196,1,"(0.67000000000000004, 104.91, 31.449999999999999)",0
13197,1,"(60.82, 32.539999999999999, 119.81)",0
13198,2,"(28.645, 128.69, 55.829999999999998)",0.479192028314
13199,1,"(37.200000000000003, 38.039999999999999, 59.109999999999999)",0
13200,1,"(43.920000000000002, 98.069999999999993, 37.469999999999999)",0
13201,1,"(28.640000000000001, 1.27, 75.25)",0
13202,1,"(134.16999999999999, 125.41, 105.68000000000001)",0
13203,2,"(62.939999999999998, 5.0449999999999999, 41.25)",0.696580935714
13204,1,"(46.520000000000003, 56.869999999999997, 16.850000000000001)",0
13205,2,"(55.125, 23.210000000000001, 7.5949999999999998)",0.356861317601
13206,1,"(133.58000000000001, 136.71000000000001, 65.760000000000005)",0
13207,1,"(140.86000000000001, 66.370000000000005, 119.38)",0
13208,1,"(91.439999999999998, 78.959999999999994, 104.13)",0
13209,1,"(47.109999999999999, 15.970000000000001, 87.260000000000005)",0
13210,2,"(69.109999999999999, 74.795000000000002, 11.675000000000001)",0.245662369931
13211,2,"(64.420000000000002, 93.134999999999991, 39.659999999999997)",0.519543068475
13212,1,"(54.490000000000002, 54.090000000000003, 70.010000000000005)",0
13213,1,"(129.18000000000001, 44.189999999999998, 133.46000000000001)",0
13214,1,"(20.670000000000002, 73.430000000000007, 82.620000000000005)",0
13215,1,"(104.61, 57.649999999999999, 101.09999999999999)",0
13216,1,"(138.74000000000001, 78.569999999999993, 106.47)",0
13217,1,"(62.460000000000001, 21.559999999999999, 101.33)",0
13218,1,"(5.2199999999999998, 55.609999999999999, 110.22)",0
13219,1,"(136.06, 12.789999999999999, 43.899999999999999)",0
13220,1,"(14.35, 88.730000000000004, 90.060000000000002)",0
13221,1,"(43.420000000000002, 38.560000000000002, 62.82)",0
13222,1,"(12.140000000000001, 34.100000000000001, 80.25)",0
13223,1,"(129.30000000000001, 39.859999999999999, 21.140000000000001)",0
13224,1,"(61.799999999999997, 125.45999999999999, 92.75)",0
13225,1,"(54.630000000000003, 131.08000000000001, 72.859999999999999)",0
13226,1,"(32.539999999999999, 15.300000000000001, 72.569999999999993)",0
13227,1,"(68.920000000000002, 122.47, 81.069999999999993)",0
13228,1,"(135.93000000000001, 100.43000000000001, 107.7)",0
13229,1,"(42.729999999999997, 60.829999999999998, 83.609999999999999)",0
13230,1,"(81.510000000000005, 87.260000000000005, 70.010000000000005)",0
13231,1,"(139.5, 101.95999999999999, 124.53)",0
13232,1,"(27.609999999999999, 87.840000000000003, 34.159999999999997)",0
13233,1,"(52.159999999999997, 14.33, 59.18)",0
13234,1,"(105.89, 36.859999999999999, 88.420000000000002)",0
13235,1,"(7.7300000000000004, 97.700000000000003, 59.979999999999997)",0
13236,1,"(61.509999999999998, 71.140000000000001, 127.34999999999999)",0
13237,3,"(98.053333333333342, 133.38333333333333, 13.450000000000001)",0.677528187196
13238,1,"(28.5, 109.72, 26.559999999999999)",0
13239,1,"(51.100000000000001, 23.449999999999999, 46.479999999999997)",0
13240,5,"(88.501999999999995, 66.475999999999999, 6.2119999999999997)",0.80372632158
13241,2,"(36.740000000000002, 67.719999999999999, 133.13999999999999)",0.528772162656
13242,1,"(131.59999999999999, 89.019999999999996, 33.049999999999997)",0
13243,1,"(66.75, 89.25, 71.019999999999996)",0
13244,1,"(75.239999999999995, 108.03, 76.709999999999994)",0
13245,1,"(114.93000000000001, 111.90000000000001, 131.84)",0
13246,1,"(125.93000000000001, 61.619999999999997, 40.829999999999998)",0
13247,1,"(11.720000000000001, 64.609999999999999, 51.25)",0
13248,1,"(14.52, 28.039999999999999, 84.510000000000005)",0
13249,1,"(26.52, 118.81, 35.670000000000002)",0
13250,1,"(92.349999999999994, 131.5, 8.5399999999999991)",0
13251,1,"(12.710000000000001, 4.04, 52.149999999999999)",0
13252,1,"(138.96000000000001, 29.129999999999999, 114.31)",0
13253,1,"(48.780000000000001, 132.09, 70.159999999999997)",0
13254,1,"(63.909999999999997, 35.670000000000002, 126.11)",0
13255,1,"(97.650000000000006, 99.620000000000005, 29.949999999999999)",0
13256,1,"(126.94, 65.319999999999993, 52.530000000000001)",0
13257,1,"(64.340000000000003, 96.200000000000003, 92.959999999999994)",0
13258,1,"(29.620000000000001, 9.1999999999999993, 73.069999999999993)",0
13259,1,"(104.95, 54.659999999999997, 104.19)",0
13260,1,"(54.159999999999997, 132.87, 134.28)",0
13261,1,"(33.240000000000002, 111.79000000000001, 58.590000000000003)",0
13262,1,"(59.560000000000002, 19.140000000000001, 51.25)",0
13263,1,"(13.9, 84.129999999999995, 107.45)",0
13264,1,"(35.880000000000003, 113.95, 79.739999999999995)",0
13265,1,"(65.010000000000005, 47.350000000000001, 17.93)",0
13266,1,"(96.989999999999995, 97.760000000000005, 94.450000000000003)",0
13267,1,"(50.649999999999999, 83.629999999999995, 69.950000000000003)",0
13268,1,"(97.219999999999999, 20.420000000000002, 79.760000000000005)",0
13269,1,"(81.040000000000006, 69.019999999999996, 104.38)",0
13270,1,"(40.780000000000001, 18.82, 130.91)",0
13271,1,"(46.990000000000002, 33.07, 45.350000000000001)",0
13272,1,"(22.379999999999999, 129.55000000000001, 50.399999999999999)",0
13273,1,"(61.829999999999998, 137.49000000000001, 134.90000000000001)",0
13274,1,"(129.06999999999999, 97.5, 47.450000000000003)",0
13275,2,"(38.155000000000001, 32.635000000000005, 109.16500000000001)",0.179652442232
13276,1,"(92.019999999999996, 49.859999999999999, 46.109999999999999)",0
13277,1,"(3.8100000000000001, 62.479999999999997, 84.189999999999998)",0
13278,1,"(119.62, 91.439999999999998, 56.829999999999998)",0
13279,1,"(69.939999999999998, 7.5199999999999996, 135.50999999999999)",0
13280,1,"(20.940000000000001, 124.59, 15.43)",0
13281,2,"(132.005, 86.280000000000001, 28.454999999999998)",0.0771362431027
13282,1,"(30.57, 100.33, 116.12)",0
13283,1,"(61.880000000000003, 133.34999999999999, 8.7400000000000002)",0
13284,1,"(0.93999999999999995, 61.030000000000001, 43.579999999999998)",0
13285,1,"(100.45999999999999, 85.459999999999994, 124.69)",0
13286,1,"(21.600000000000001, 54.740000000000002, 59.490000000000002)",0
13287,1,"(117.04000000000001, 11.119999999999999, 91.829999999999998)",0
13288,1,"(31.43, 55.549999999999997, 44.299999999999997)",0
13289,1,"(122.06, 29.809999999999999, 99.209999999999994)",0
13290,1,"(7.6900000000000004, 21.210000000000001, 24.850000000000001)",0
13291,1,"(14.83, 126.23, 97.629999999999995)",0
